STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
135880,99999, 20170303,   46.6, 7,   28.7, 7, 1019.8, 7,  983.5, 7,   5.7, 7,   3.9, 7,   5.8, 999.9,   65.5 ,  33.4 , 0.00G,999.9, 000000,
135880,99999, 20170304,   50.6, 8,   34.4, 8, 1019.9, 8,  983.7, 8,   5.3, 8,   5.6, 8,  11.7, 999.9,   70.0 ,  33.8 , 0.00G,999.9, 000000,
135880,99999, 20170305,   50.4, 8,   37.9, 8, 1017.0, 8,  981.0, 8,   6.2, 8,   4.9, 8,   7.8, 999.9,   62.6 ,  40.3 , 0.00G,999.9, 000000,
135880,99999, 20170306,   52.3, 8,   35.9, 8, 1010.1, 8,  974.5, 8,   5.3, 8,   5.3, 7,  11.7, 999.9,   64.6 ,  45.3 , 0.00G,999.9, 010000,
135880,99999, 20170307,   51.8, 8,   37.7, 8, 1004.5, 8,  969.0, 8,   6.2, 8,   7.0, 8,  13.6, 999.9,   63.5 ,  44.8 , 0.00G,999.9, 000000,
135880,99999, 20170308,   49.7, 8,   45.8, 8, 1007.9, 8,  972.8, 8,   5.1, 8,   4.9, 8,   9.7, 999.9,   54.7 ,  46.2 , 0.15G,999.9, 010000,
135880,99999, 20170309,   52.6, 8,   41.4, 8, 1013.8, 8,  978.1, 8,   5.3, 8,   8.7, 8,  13.6, 999.9,   60.1 ,  46.6 , 0.07G,999.9, 000000,
135880,99999, 20170310,   49.6, 8,   37.1, 8, 1008.8, 8,  973.0, 8,   6.2, 8,  10.2, 8,  13.6, 999.9,   55.8 ,  44.4*, 0.00G,999.9, 010000,
135880,99999, 20170311,   43.7, 8,   33.7, 8, 1012.6, 8,  976.3, 8,   6.2, 8,  10.9, 8,  13.6, 999.9,   46.4 ,  42.1*, 0.00G,999.9, 000000,
135880,99999, 20170312,   44.8, 7,   32.0, 7, 1013.8, 7,  977.5, 7,   6.2, 7,   7.8, 7,   9.7, 999.9,   47.8*,  41.7 , 0.00G,999.9, 000000,
135880,99999, 20170313,   43.1, 8,   32.6, 8, 1019.0, 8,  982.5, 8,   6.2, 8,   7.5, 8,  11.7, 999.9,   49.3 ,  37.6 , 0.00G,999.9, 010000,
135880,99999, 20170314,   49.2, 7,   32.4, 7, 1024.2, 7,  987.9, 7,   6.2, 7,   8.9, 7,  11.7, 999.9,   55.4 ,  44.2*, 0.00E,999.9, 000000,
135880,99999, 20170315,   48.1, 9,   29.7, 9, 1024.8, 9,  988.3, 9,   6.2, 9,   5.6, 9,   7.8, 999.9,   57.9 ,  37.6 , 0.00G,999.9, 000000,
135880,99999, 20170316,   48.6, 8,   31.1, 8, 1020.8, 8,  984.5, 8,   6.2, 8,   6.6, 8,   9.7, 999.9,   58.8 ,  40.1 , 0.00G,999.9, 010000,
135880,99999, 20170317,   49.9, 8,   28.0, 8, 1017.0, 8,  981.0, 8,   6.2, 8,   6.8, 8,  11.7, 999.9,   62.4 ,  38.1 , 0.00G,999.9, 000000,
135880,99999, 20170318,   52.2, 7,   31.4, 7, 1012.6, 7,  976.9, 7,   4.6, 7,   4.4, 7,   5.8, 999.9,   64.4 ,  32.9 , 0.00G,999.9, 000000,
135880,99999, 20170319,   58.7, 6,   37.6, 6, 1010.1, 6,  975.0, 6,   6.2, 6,   4.5, 6,   9.7, 999.9,   71.2 ,  46.6 , 0.00G,999.9, 000000,
135880,99999, 20170320,   56.4, 8,   38.4, 8, 1012.6, 8,  977.1, 8,   4.8, 8,   3.9, 7,   5.8, 999.9,   75.2 ,  40.5 , 0.00G,999.9, 000000,
135880,99999, 20170321,   61.6, 7,   38.2, 7, 1012.0, 7,  976.9, 7,   7.1, 7,   4.2, 7,   7.8, 999.9,   78.3 ,  42.4 , 0.00G,999.9, 000000,
135880,99999, 20170322,   61.5, 8,   39.4, 8, 1013.4, 8,  978.4, 8,   5.3, 8,   4.2, 7,   5.8, 999.9,   79.5 ,  44.6 , 0.00G,999.9, 000000,
135880,99999, 20170323,   60.5, 8,   41.8, 8, 1017.8, 8,  982.5, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   76.6 ,  45.7 , 0.00G,999.9, 000000,
135880,99999, 20170324,   61.7, 8,   42.4, 8, 1020.8, 8,  985.4, 8,   6.2, 8,   5.1, 8,   5.8, 999.9,   79.3 ,  46.2 , 0.00G,999.9, 000000,
135880,99999, 20170325,   63.6, 7,   43.2, 7, 1018.4, 7,  983.3, 7,   6.6, 7,   3.6, 6,   5.8, 999.9,   77.4 ,  50.0 , 0.00G,999.9, 010000,
135880,99999, 20170326,   51.8, 8,   40.0, 8, 1015.3, 8,  979.4, 8,   5.3, 8,   7.3, 8,  13.6, 999.9,   69.6 ,  42.6*, 0.00G,999.9, 000000,
135880,99999, 20170327,   47.1, 8,   30.2, 8, 1022.3, 8,  985.9, 8,   6.2, 8,   4.9, 8,   9.7, 999.9,   56.1 ,  41.7 , 0.03G,999.9, 000000,
135880,99999, 20170328,   49.5, 8,   27.7, 8, 1022.8, 8,  986.4, 8,   5.3, 8,   5.2, 6,   9.7, 999.9,   66.2 ,  34.2 , 0.00G,999.9, 000000,
135880,99999, 20170329,   58.3, 7,   31.5, 7, 1020.4, 7,  984.8, 7,   6.6, 7,   5.2, 6,   7.8, 999.9,   72.7 ,  39.4 , 0.00G,999.9, 000000,
135880,99999, 20170330,   63.1, 8,   35.1, 8, 1020.4, 8,  985.1, 8,   5.3, 8,   6.6, 8,  11.7, 999.9,   75.2 ,  39.9 , 0.00G,999.9, 000000,
135880,99999, 20170331,   61.5, 8,   38.0, 8, 1022.5, 8,  987.1, 8,   6.2, 8,   4.6, 8,   7.8, 999.9,   74.1 ,  52.0 , 0.00G,999.9, 000000,
135880,99999, 20170401,   57.9, 8,   38.9, 8, 1019.2, 6,  984.4, 8,   6.1, 8,   3.9, 7,   5.8, 999.9,   74.1 ,  43.0 , 0.00G,999.9, 000000,
135880,99999, 20170402,   58.1, 8,   33.3, 8, 1019.2, 8,  983.6, 8,   4.8, 8,   5.6, 8,   9.7, 999.9,   74.5 ,  42.8 , 0.00G,999.9, 000000,
135880,99999, 20170403,   55.5, 7,   32.1, 7, 1017.8, 7,  982.1, 7,   6.2, 7,   7.2, 7,  17.5, 999.9,   68.7 ,  42.8 , 0.00G,999.9, 000000,
135880,99999, 20170404,   51.3, 8,   44.6, 8, 1017.9, 8,  981.9, 8,   4.2, 8,   4.1, 8,   5.8, 999.9,   57.2 ,  45.7 , 0.03G,999.9, 010000,
135880,99999, 20170405,   54.5, 8,   43.7, 8, 1015.6, 8,  979.9, 8,   5.3, 8,   4.2, 7,   7.8, 999.9,   68.0 ,  45.5 , 0.02G,999.9, 010000,
135880,99999, 20170406,   54.4, 7,   42.4, 7, 1013.1, 7,  977.5, 7,   6.2, 7,   5.8, 7,   9.7, 999.9,   65.5 ,  45.0 , 0.07G,999.9, 010000,
135880,99999, 20170407,   49.8, 8,   26.9, 8, 1016.4, 8,  980.4, 8,   6.2, 8,   7.8, 8,  13.6, 999.9,   56.1 ,  46.2 , 0.00G,999.9, 000000,
135880,99999, 20170408,   53.0, 8,   33.8, 8, 1019.0, 8,  983.1, 8,   8.5, 8,   7.0, 8,  13.6, 999.9,   62.8 ,  45.5 , 0.00G,999.9, 000000,
135880,99999, 20170409,   57.4, 8,   38.7, 8, 1021.7, 8,  988.4, 8,   6.2, 8,   5.0, 7,   9.7, 999.9,   67.3 ,  50.9 , 0.00G,999.9, 000000,
135880,99999, 20170410,   57.1, 8,   37.7, 8, 1021.4, 8,  985.7, 8,   5.7, 8,   3.9, 8,   5.8, 999.9,   72.7 ,  42.6 , 0.00G,999.9, 000000,
135880,99999, 20170411,   59.4, 8,   39.5, 8, 1016.2, 8,  980.8, 8,   6.2, 8,   3.6, 8,   3.9, 999.9,   76.5 ,  43.9 , 0.00G,999.9, 000000,
135880,99999, 20170412,   61.3, 8,   38.0, 8, 1016.5, 8,  981.2, 8,   7.8, 8,   6.6, 8,  13.6, 999.9,   72.1 ,  52.9 , 0.00G,999.9, 000000,
135880,99999, 20170413,   56.4, 8,   37.9, 8, 1011.9, 8,  976.5, 8,   6.2, 8,   4.1, 8,   7.8, 999.9,   75.4 ,  41.9 , 0.00G,999.9, 000000,
135880,99999, 20170414,   62.0, 8,   41.2, 8, 1012.8, 8,  977.7, 8,   6.2, 8,   3.6, 6,   5.8, 999.9,   76.3 ,  53.6 , 0.00G,999.9, 000000,
135880,99999, 20170415,   59.7, 8,   43.7, 8, 1013.9, 8,  978.7, 8,   7.0, 8,   5.3, 8,   7.8, 999.9,   77.9 ,  45.5 , 0.00G,999.9, 000000,
135880,99999, 20170416,   56.7, 8,   47.0, 8, 1011.1, 8,  975.5, 8,   6.2, 8,   7.3, 8,  13.6, 999.9,   74.7 ,  48.2 , 0.16G,999.9, 000010,
135880,99999, 20170417,   49.9, 7,   36.3, 7, 1012.9, 7,  977.0, 7,   6.2, 7,   5.3, 7,   5.8, 999.9,   55.6*,  45.7 , 0.42G,999.9, 010000,
135880,99999, 20170418,   52.2, 8,   34.8, 8, 1012.4, 8,  976.7, 8,   7.8, 8,   5.1, 8,   9.7, 999.9,   63.7 ,  37.4 , 0.00G,999.9, 000000,
135880,99999, 20170419,   44.8, 7,   40.9, 7, 1010.6, 7,  974.4, 7,   5.0, 7,   7.5, 7,  13.6, 999.9,   56.1 ,  38.5*, 0.30G,999.9, 010000,
135880,99999, 20170420,   43.2, 7,   31.6, 7, 1016.0, 7,  979.1, 7,   6.2, 7,   9.4, 7,  17.5, 999.9,   51.6 ,  37.6 , 0.35G,999.9, 000000,
135880,99999, 20170421,   41.7, 8,   26.6, 8, 1024.5, 6,  986.8, 8,   6.2, 8,   8.3, 8,  17.5, 999.9,   50.0 ,  34.9 , 0.00G,999.9, 000000,
135880,99999, 20170422,   47.5, 7,   27.2, 7, 1020.5, 7,  984.2, 7,   6.2, 7,   5.5, 6,   9.7, 999.9,   56.5 ,  33.8 , 0.00G,999.9, 000000,
135880,99999, 20170423,   49.5, 8,   35.5, 8, 1017.9, 8,  981.8, 8,   6.2, 8,   6.8, 8,  15.5, 999.9,   64.8 ,  41.5 , 0.00G,999.9, 000000,
135880,99999, 20170424,   51.5, 7,   32.2, 7, 1022.9, 7,  986.8, 7,   6.2, 7,   4.2, 7,   5.8, 999.9,   65.3 ,  37.4 , 0.00G,999.9, 000000,
135880,99999, 20170425,   57.0, 7,   39.7, 7, 1019.6, 7,  983.9, 7,   8.9, 7,   5.8, 7,   9.7, 999.9,   72.7 ,  38.3 , 0.00G,999.9, 000000,
135880,99999, 20170426,   59.8, 8,   41.7, 8, 1017.2, 8,  981.8, 8,  10.1, 8,   4.6, 8,   7.8, 999.9,   76.5 ,  42.8 , 0.00G,999.9, 000000,
135880,99999, 20170427,   62.6, 8,   45.4, 8, 1015.8, 8,  980.6, 8,   6.2, 8,   5.3, 8,   7.8, 999.9,   79.7 ,  45.9 , 0.00G,999.9, 000000,
135880,99999, 20170428,   67.0, 8,   48.6, 8, 1012.9, 8,  978.2, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   83.5 ,  51.8 , 0.00G,999.9, 000000,
135880,99999, 20170429,   62.5, 8,   49.0, 8, 1011.0, 8,  976.0, 8,   6.2, 8,   6.8, 8,  17.5, 999.9,   73.4 ,  53.4 , 0.00G,999.9, 010000,
135880,99999, 20170430,   51.8, 8,   45.7, 8, 1015.0, 8,  979.2, 8,   6.2, 8,   7.3, 8,  13.6, 999.9,   57.7 ,  48.7 , 0.08F,999.9, 010000,
135880,99999, 20170501,   61.3, 8,   49.6, 8, 1014.0, 8,  978.8, 8,   5.3, 8,   3.2, 6,   5.8, 999.9,   75.4 ,  50.0 , 0.00F,999.9, 000000,
135880,99999, 20170502,   66.7, 8,   51.6, 8, 1014.2, 8,  979.4, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   81.5 ,  52.9 , 0.00G,999.9, 000000,
135880,99999, 20170503,   67.8, 8,   52.4, 8, 1014.2, 8,  979.6, 8,   6.2, 8,   5.1, 8,  13.6, 999.9,   83.5 ,  54.9 , 0.00G,999.9, 000010,
135880,99999, 20170504,   65.9, 7,   51.8, 6, 1013.0, 7,  978.8, 7,   6.2, 7,   4.4, 7,   9.7, 999.9,   79.2 ,  52.9 , 0.02G,999.9, 000010,
135880,99999, 20170505,   63.9, 8,   47.9, 8, 1013.1, 8,  978.2, 8,   6.2, 8,   5.3, 8,   7.8, 999.9,   79.5 ,  52.2 , 0.00G,999.9, 010000,
135880,99999, 20170506,   59.2, 7,   44.6, 7, 1014.0, 7,  978.6, 7,   7.1, 7,   4.2, 7,   5.8, 999.9,   71.2*,  46.9 , 0.00G,999.9, 000000,
135880,99999, 20170507,   59.1, 8,   48.2, 8, 1007.9, 7,  972.5, 8,   6.2, 8,   4.4, 8,   7.8, 999.9,   71.4 ,  49.1 , 0.00G,999.9, 010000,
135880,99999, 20170508,   61.3, 8,   49.0, 8, 1006.7, 8,  971.7, 8,   6.2, 8,   5.8, 8,  11.7, 999.9,   70.3 ,  52.5 , 0.01G,999.9, 000000,
135880,99999, 20170509,   58.1, 8,   49.1, 8, 1006.6, 8,  971.5, 8,   6.2, 8,   6.8, 8,   9.7, 999.9,   63.5 ,  54.7 , 0.15G,999.9, 010000,
135880,99999, 20170510,   56.8, 8,   44.2, 8, 1012.9, 7,  977.6, 8,   6.2, 8,   6.8, 8,  11.7, 999.9,   64.4 ,  51.6*, 0.01G,999.9, 000000,
135880,99999, 20170511,   62.3, 7,   48.3, 7, 1014.4, 6,  979.6, 7,   6.2, 7,   5.5, 7,   9.7, 999.9,   76.5 ,  42.8 , 0.00G,999.9, 000000,
135880,99999, 20170512,   65.3, 8,   53.9, 8, 1011.6, 8,  976.9, 8,   6.2, 8,   3.6, 7,   5.8, 999.9,   79.3 ,  48.9*, 0.00G,999.9, 000000,
135880,99999, 20170513,   71.2, 7,   47.6, 7, 1009.9, 7,  975.6, 7,   5.7, 7,   5.8, 6,   9.7, 999.9,   89.2 ,  48.6*, 0.00E,999.9, 000000,
135880,99999, 20170514,   69.3, 8,   47.8, 8, 1016.9, 8,  982.2, 8,   7.0, 8,   5.8, 8,  11.7, 999.9,   82.8 ,  56.5 , 0.00G,999.9, 010000,
135880,99999, 20170515,   66.6, 8,   51.7, 7, 1021.3, 8,  986.2, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   80.6 ,  54.1 , 0.00G,999.9, 000010,
135880,99999, 20170516,   61.2, 8,   53.8, 8, 1022.4, 8,  987.0, 8,   5.1, 8,   5.6, 8,  11.7, 999.9,   72.0 ,  55.8 , 0.20G,999.9, 010010,
135880,99999, 20170517,   63.9, 7,   49.8, 7, 1017.9, 7,  982.9, 7,   5.7, 7,   6.1, 7,   9.7, 999.9,   70.9 ,  60.6*, 0.53G,999.9, 010000,
135880,99999, 20170518,   65.8, 7,   45.0, 7, 1017.0, 7,  982.0, 7,   6.2, 7,   5.0, 7,   7.8, 999.9,   76.6 ,  53.4 , 0.01G,999.9, 000000,
135880,99999, 20170519,   64.5, 7,   42.3, 6, 1014.9, 6,  979.8, 6,   5.7, 7,   3.6, 7,   5.8, 999.9,   79.0 ,  49.6 , 0.00G,999.9, 000000,
135880,99999, 20170520,   65.6, 8,   47.5, 8, 1012.4, 8,  977.5, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   81.5 ,  51.3 , 0.00G,999.9, 000000,
135880,99999, 20170521,   63.8, 8,   50.7, 8, 1011.2, 8,  976.3, 8,   6.2, 8,   6.8, 8,   9.7, 999.9,   69.1 ,  57.9 , 0.00G,999.9, 000000,
135880,99999, 20170522,   63.3, 8,   52.8, 8, 1014.3, 7,  979.4, 8,   6.2, 8,   6.8, 8,   9.7, 999.9,   74.8 ,  54.3*, 0.00G,999.9, 000000,
135880,99999, 20170523,   64.9, 6,   53.8, 6, 1016.7, 6,  981.7, 6,   6.2, 6,   3.6, 6,   3.9, 999.9,   81.5 ,  54.1 , 0.00G,999.9, 000000,
135880,99999, 20170524,   62.8, 8,   57.6, 8, 1015.8, 8,  980.7, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   72.9 ,  56.5 , 1.51G,999.9, 000010,
135880,99999, 20170525,   58.3, 8,   53.7, 8, 1014.2, 8,  978.9, 8,   4.3, 8,   4.4, 7,   7.8, 999.9,   63.7 ,  52.3*, 0.18G,999.9, 010000,
135880,99999, 20170526,   56.9, 9,   52.6, 9, 1013.6, 9,  978.2, 9,   3.7, 9,   6.3, 9,   7.8, 999.9,   61.3 ,  51.8 , 0.69G,999.9, 010000,
135880,99999, 20170527,   64.2, 8,   49.1, 8, 1015.0, 8,  980.1, 8,   6.2, 8,   7.0, 8,   9.7, 999.9,   73.2 ,  59.4*, 0.25G,999.9, 000000,
135880,99999, 20170528,   64.8, 8,   48.4, 8, 1019.5, 8,  984.5, 8,   5.3, 8,   5.3, 8,   5.8, 999.9,   74.5 ,  54.5 , 0.01G,999.9, 000000,
135880,99999, 20170529,   64.1, 8,   49.7, 8, 1018.2, 8,  983.0, 8,   8.5, 8,   4.2, 7,   7.8, 999.9,   78.3 ,  50.5 , 0.00G,999.9, 000000,
135880,99999, 20170530,   67.5, 8,   52.1, 8, 1015.9, 8,  980.7, 8,   8.5, 8,   3.9, 8,   5.8, 999.9,   82.9 ,  54.9 , 0.04G,999.9, 000000,
135880,99999, 20170531,   71.8, 8,   54.7, 8, 1016.7, 8,  982.1, 8,   6.2, 8,   4.4, 7,   7.8, 999.9,   87.1 ,  56.3 , 0.00G,999.9, 000000,
135880,99999, 20170601,   71.5, 7,   58.4, 7, 1017.4, 7,  982.9, 7,   6.2, 7,   5.3, 7,  13.6, 999.9,   88.2 ,  60.1 , 0.00G,999.9, 000010,
135880,99999, 20170602,   71.4, 8,   60.3, 8, 1015.9, 8,  981.4, 8,   6.2, 8,   4.9, 8,   7.8, 999.9,   87.3 ,  60.6 , 0.08G,999.9, 010010,
135880,99999, 20170603,   68.0, 7,   59.4, 7, 1014.5, 7,  979.8, 7,   6.2, 7,   3.9, 6,   7.8, 999.9,   78.3*,  59.0 , 0.43G,999.9, 000000,
135880,99999, 20170604,   70.8, 8,   60.2, 8, 1013.4, 8,  978.9, 8,   6.2, 8,   4.5, 6,   5.8, 999.9,   83.3 ,  59.7 , 0.54G,999.9, 000000,
135880,99999, 20170605,   70.9, 8,   61.9, 8, 1013.0, 8,  978.5, 8,   6.2, 8,   4.4, 8,   7.8, 999.9,   84.2 ,  63.7 , 0.00G,999.9, 000010,
135880,99999, 20170606,   70.9, 9,   60.2, 9, 1012.0, 8,  977.6, 8,   6.2, 9,   4.3, 9,   5.8, 999.9,   84.2 ,  59.0 , 0.00G,999.9, 000000,
135880,99999, 20170607,   75.9, 5,   64.9, 5, 1010.8, 5,  976.7, 5,   6.2, 5,   4.3, 5,   9.7, 999.9,   84.4 ,  68.2*, 0.01E,999.9, 010000,
135880,99999, 20170608,   67.4, 8,   55.5, 8, 1014.4, 8,  981.3, 6,   6.2, 8,   7.5, 8,  13.6, 999.9,   74.5 ,  62.1*, 0.26G,999.9, 000000,
135880,99999, 20170609,   69.0, 7,   48.8, 7, 1015.7, 7,  980.9, 7,   6.2, 7,   6.1, 7,   9.7, 999.9,   78.1 ,  55.2 , 0.00G,999.9, 000000,
135880,99999, 20170610,   64.9, 6,   54.0, 6, 1016.3, 6,  981.3, 6,   6.2, 6,   4.2, 6,   9.7, 999.9,   83.5 ,  54.5 , 0.00G,999.9, 010000,
135880,99999, 20170611,   65.0, 8,   56.3, 8, 1016.8, 8,  981.8, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   76.1 ,  58.3 , 0.20G,999.9, 010000,
135880,99999, 20170612,   72.7, 7,   55.9, 7, 1015.2, 7,  980.8, 7,   6.2, 7,   3.6, 7,   5.8, 999.9,   84.4 ,  59.0 , 0.00G,999.9, 000000,
135880,99999, 20170613,   74.9, 8,   57.4, 8, 1012.9, 8,  979.0, 8,   7.0, 8,   5.8, 7,   9.7, 999.9,   88.0 ,  59.0 , 0.00G,999.9, 000000,
135880,99999, 20170614,   73.5, 8,   63.2, 8, 1012.8, 8,  978.5, 8,   6.2, 8,   4.9, 6,  11.7, 999.9,   88.9 ,  65.1 , 0.04G,999.9, 000000,
135880,99999, 20170615,   73.8, 7,   59.3, 7, 1015.3, 7,  981.0, 7,   6.2, 7,   3.9, 6,   5.8, 999.9,   83.3 ,  63.5 , 0.21G,999.9, 000000,
135880,99999, 20170616,   74.0, 8,   55.6, 8, 1014.2, 8,  979.9, 8,   6.2, 8,   3.9, 7,   5.8, 999.9,   85.5 ,  62.8 , 0.00G,999.9, 000000,
135880,99999, 20170617,   65.2, 8,   55.2, 8, 1014.1, 8,  979.2, 8,   6.2, 8,   4.6, 8,   7.8, 999.9,   73.9 ,  61.7*, 0.03G,999.9, 010000,
135880,99999, 20170618,   60.7, 8,   47.6, 8, 1015.3, 8,  980.1, 8,   6.2, 8,   5.6, 8,   9.7, 999.9,   64.4 ,  58.5 , 0.03G,999.9, 000000,
135880,99999, 20170619,   69.6, 8,   52.5, 8, 1017.6, 8,  982.9, 7,   6.2, 8,   5.8, 8,   7.8, 999.9,   80.8 ,  58.1 , 0.00G,999.9, 000000,
135880,99999, 20170620,   72.8, 8,   55.4, 8, 1017.4, 8,  983.0, 8,   6.2, 8,   5.3, 8,   7.8, 999.9,   84.4 ,  61.0*, 0.00G,999.9, 000000,
135880,99999, 20170621,   74.6, 8,   56.5, 8, 1014.2, 7,  979.6, 8,   6.2, 8,   3.4, 8,   7.8, 999.9,   88.7 ,  60.6 , 0.00G,999.9, 000000,
135880,99999, 20170622,   77.5, 6,   57.5, 6, 1015.1, 6,  981.0, 6,   6.2, 6,   4.2, 6,   5.8, 999.9,   90.7 ,  62.2 , 0.00G,999.9, 000000,
135880,99999, 20170623,   78.9, 8,   58.7, 8, 1014.5, 8,  980.5, 8,   6.2, 8,   3.9, 7,   5.8, 999.9,   95.5 ,  62.8 , 0.00G,999.9, 000000,
135880,99999, 20170624,   82.1, 7,   57.2, 7, 1015.0, 7,  980.6, 7,   6.2, 7,   4.9, 6,   7.8, 999.9,   92.3 ,  71.4 , 0.00G,999.9, 000000,
135880,99999, 20170625,   80.3, 7,   56.8, 7, 1013.0, 7,  979.1, 7,   6.2, 7,   3.9, 6,   5.8, 999.9,   94.3 ,  63.5 , 0.00F,999.9, 000000,
135880,99999, 20170626,   76.4, 8,   60.9, 8, 1011.4, 8,  977.3, 8,   6.2, 8,   3.9, 5,   3.9, 999.9,   95.5 ,  65.5 , 0.00G,999.9, 000000,
135880,99999, 20170627,   80.1, 7,   59.6, 6, 1010.6, 7,  976.9, 7,   6.2, 7,   3.5, 5,   5.8, 999.9,   93.6 ,  64.4 , 0.01G,999.9, 000000,
135880,99999, 20170628,   81.9, 8,   60.1, 8, 1008.2, 8,  974.6, 8,   6.2, 8,   3.6, 8,   5.8, 999.9,   97.7 ,  67.1 , 0.00G,999.9, 000000,
135880,99999, 20170629,   84.3, 7,   56.4, 7, 1007.6, 7,  974.2, 7,   6.2, 7,   3.9, 7,   7.8, 999.9,  101.7 ,  67.6 , 0.00G,999.9, 000000,
135880,99999, 20170630,   87.4, 5,   58.0, 5, 1010.0, 4,  976.8, 5,   6.2, 5,   3.9, 4,   5.8, 999.9,  103.5*,  66.2 , 0.00G,999.9, 000000,
135880,99999, 20170701,   89.3, 7,   54.4, 7, 1008.6, 7,  975.0, 7,   6.2, 7,   4.4, 7,   9.7, 999.9,  105.4 ,  68.0 , 0.00G,999.9, 000000,
135880,99999, 20170702,   78.2, 7,   59.7, 7, 1007.5, 7,  973.7, 7,   6.2, 7,   6.1, 7,  11.7, 999.9,   93.4 ,  71.4 , 0.00G,999.9, 000000,
135880,99999, 20170703,   68.7, 7,   54.9, 7, 1011.5, 7,  977.1, 7,   6.2, 7,   8.0, 7,  15.5, 999.9,   73.4 ,  66.4 , 0.00G,999.9, 000000,
135880,99999, 20170704,   72.9, 8,   49.1, 8, 1016.9, 8,  983.0, 8,   6.2, 8,   7.3, 8,  11.7, 999.9,   83.7 ,  65.3 , 0.00G,999.9, 000000,
135880,99999, 20170705,   73.7, 8,   47.3, 8, 1018.6, 8,  984.1, 8,   6.2, 8,   5.1, 8,   7.8, 999.9,   88.9 ,  59.9 , 0.00G,999.9, 000000,
135880,99999, 20170706,   76.7, 8,   51.9, 8, 1017.2, 8,  983.0, 8,   6.2, 8,   4.2, 7,   5.8, 999.9,   91.6 ,  60.1 , 0.00G,999.9, 000000,
135880,99999, 20170707,   82.7, 7,   53.3, 7, 1015.9, 7,  982.1, 7,   6.2, 7,   3.9, 7,   5.8, 999.9,   96.1 ,  65.3 , 0.00G,999.9, 000000,
135880,99999, 20170708,   82.0, 8,   57.8, 8, 1013.8, 8,  980.0, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   95.7 ,  66.0 , 0.00G,999.9, 000000,
135880,99999, 20170709,   82.3, 8,   58.5, 8, 1013.3, 8,  979.6, 8,   6.2, 8,   4.4, 7,   5.8, 999.9,   96.8 ,  68.0 , 0.00G,999.9, 010110,
135880,99999, 20170710,   84.2, 8,   62.1, 8, 1013.1, 8,  979.6, 8,   6.2, 8,   4.6, 8,   7.8, 999.9,   99.5 ,  68.9 , 0.06G,999.9, 000000,
135880,99999, 20170711,   84.8, 7,   59.1, 7, 1013.9, 7,  980.3, 7,   6.2, 7,   4.9, 6,   5.8, 999.9,  102.6*,  70.9 , 0.00G,999.9, 000000,
135880,99999, 20170712,   83.8, 8,   51.3, 8, 1011.1, 8,  977.5, 8,   6.2, 8,   3.3, 7,   5.8, 999.9,   99.9 ,  67.1 , 0.00G,999.9, 000000,
135880,99999, 20170713,   81.8, 8,   54.4, 8, 1009.7, 8,  976.1, 8,   6.2, 8,   6.8, 8,  11.7, 999.9,   95.9 ,  67.6 , 0.00G,999.9, 000000,
135880,99999, 20170714,   77.0, 8,   48.4, 8, 1010.8, 8,  976.7, 8,   6.2, 8,   4.4, 8,   7.8, 999.9,   90.5 ,  67.6 , 0.00G,999.9, 000000,
135880,99999, 20170715,   76.2, 8,   47.5, 8, 1010.4, 8,  976.2, 8,   6.2, 8,   6.1, 8,   9.7, 999.9,   88.9 ,  64.4 , 0.00G,999.9, 000000,
135880,99999, 20170716,   62.1, 8,   53.5, 8, 1016.0, 8,  980.9, 8,   6.2, 8,   7.8, 8,  15.5, 999.9,   67.3*,  59.4*, 0.00G,999.9, 010000,
135880,99999, 20170717,   65.7, 8,   52.5, 8, 1016.3, 8,  981.5, 8,   6.2, 8,   6.3, 8,  11.7, 999.9,   74.1 ,  58.8 , 0.04F,999.9, 010000,
135880,99999, 20170718,   73.0, 8,   55.1, 8, 1018.3, 8,  983.9, 8,   6.2, 8,   4.9, 8,   9.7, 999.9,   83.1 ,  66.2 , 0.00G,999.9, 000000,
135880,99999, 20170719,   74.1, 6,   54.3, 6, 1017.5, 6,  983.5, 6,   6.2, 6,   3.9, 6,   5.8, 999.9,   89.6*,  58.1 , 0.00G,999.9, 000000,
135880,99999, 20170720,   72.7, 8,   54.3, 8, 1013.5, 8,  979.1, 8,   6.2, 8,   4.6, 8,  11.7, 999.9,   94.1 ,  61.0 , 0.00G,999.9, 000010,
135880,99999, 20170721,   77.5, 8,   56.6, 8, 1013.1, 8,  979.2, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   96.4 ,  60.3 , 0.04G,999.9, 000000,
